,price_clp,price_uf,price_usd,comuna,ubicacion,dorms,baths,built_area,total_area,parking
6993,190000000,5339,236613,Lampa,Vallegrande,4,3.0,106.0,249.0,0
6994,462670000,13000,576177,LaReina,BlestGanaconJavieraCarrera,4,3.0,154.0,275.0,3
6995,148000000,4158,184309,Maipú,CasaenVentaenCondominioenCiudadSatelite,4,3.0,109.0,140.0,1
6996,761626000,21400,948476,Colina,chicureooriente,4,4.0,270.0,931.0,3
6997,245000000,6884,305106,SanJoaquín,Haydn,5,3.0,150.0,234.0,2
6998,130000000,3653,161893,LoPrado,Laindependencia,6,2.0,180.0,190.0,2
6999,81358740,2286,101318,LaFlorida,Blanca,3,1.0,75.0,68.0,1
7000,455552000,12800,567313,SanBernardo,Loherrera,4,3.0,240.0,1000.0,5
7001,85000000,2388,105853,Cerrillos,errazuriz&cerrillos,3,1.0,49.0,70.0,0
7002,105000000,2950,130760,Maipú,PresidenteArturoAlessandri&EladioRojas,2,2.0,56.0,128.0,1
7003,95000000,2669,118306,Maipú,4poniente&GabrielGonzalezvidela,3,1.0,80.0,128.0,1
7004,185000000,5198,230386,Maipú,alcaldeJoséLuisInfanteLarraín,3,2.0,84.0,187.0,1
7005,340000000,9553,423412,Ñuñoa,BarrioItalia.Providencia-Ñuñoa,4,1.0,140.0,215.0,0
7006,190000000,5339,236613,CerroNavia,Lahondonada/laafricana,5,3.0,220.0,460.0,4
7007,112000000,3147,139477,Maipú,Lastacasag-61561/av.Sanmartin,3,2.0,61.0,141.0,1
7008,131683000,3700,163989,PuenteAlto,TroncalSanFranciscoconMexico,3,1.0,90.0,120.0,1
7009,391490000,11000,487534,LasCondes,CarlosAlvaro/Manquehue,3,3.0,120.0,280.0,0
7010,818214100,22990,1018947,LaReina,SalvadorIzquierdoconNocedal,6,5.0,200.0,700.0,4
7011,71180000,2000,88643,Melipilla,ivancamposaravena,3,1.0,73.0,129.0,1
7012,50000000,1405,62267,Pudahuel,Casa2PisosenPudahuel,3,1.0,48.0,98.0,0
7013,462670000,13000,576177,Ñuñoa,BarrioItalia/EmilioVaisse,6,4.0,230.0,413.0,0
7014,69500000,1953,86550,LaPintana,DelSembrador/PedroAguirreCerda,3,1.0,100.0,100.0,2
7015,127000000,3568,158157,Maipú,Juanbohon,4,2.0,135.0,135.0,2
7016,72000000,2023,89664,PuenteAlto,Pasajecoinco,2,1.0,66.0,81.0,0
7017,156240100,4390,194570,ElBosque,Av.JoséMiguelCarrera//LoMoreno,3,1.0,108.0,143.0,3
7018,444875000,12500,554016,SanMiguel,SanPetesburgo,5,2.0,200.0,360.0,2
7019,85060100,2390,105928,Colina,Villaaraucariascolina,2,1.0,53.0,92.0,0
7020,82604390,2321,102870,Colina,Z&cpropiedades,3,2.0,80.0,98.0,1
7021,142360000,4000,177285,Colina,Pinaresdecolina,3,2.0,199.0,177.0,1
7022,743831000,20900,926315,LoBarnechea,Evenidapaseopieandino/pasajepieandino,4,4.0,260.0,900.0,0
7023,88975000,2500,110803,PuenteAlto,MetroProtectoradelaInfancia,2,1.0,43.0,126.0,1
7024,90000000,2529,112080,QuintaNormal,Casade1PisoenPobl.Barea,3,1.0,112.0,168.0,0
7025,170000000,4777,211706,PuenteAlto,AvEjercitoLibertador/CondomiioLosCoigues,4,3.0,110.0,130.0,0
7026,195000000,5479,242839,Peñalolén,Principal/Avda.LasTorres,5,2.0,118.0,300.0,3
7027,889394100,24990,1107589,Colina,LasLoicas-LasBrisas,5,4.0,365.0,5109.0,4
7028,209981000,5900,261496,EstaciónCentral,avecuador/lavictoria,3,1.0,150.0,357.0,6
7029,139000000,3906,173101,Santiago,AlfredoRosende,3,1.0,75.0,111.0,1
7030,169000000,4749,210461,Maipú,silvacarvallo&Av4poniente,4,3.0,144.0,158.0,2
7031,72000000,2023,89664,Lampa,IgnacioSerrano,3,1.0,62.0,109.0,1
7032,94900000,2666,118182,PedroAguirreCerda,ClubHípicoconAvDepartamental,5,1.0,102.0,162.0,3
7033,74000000,2079,92154,Lampa,CuartaEtapaLarapinta,3,1.0,51.0,103.0,3
7034,59000000,1658,73474,Lampa,Batuco,4,1.0,75.0,90.0,1
7035,78000000,2192,97136,Lampa,VillaParqueLampa,3,2.0,51.0,79.0,2
7036,73000000,2051,90909,Lampa,Batuco,3,1.0,81.0,160.0,2
7037,140000000,3934,174346,Renca,Elmontijo,3,3.0,83.0,120.0,3
7038,54000000,1517,67248,Lampa,VillalosRobles,3,2.0,57.0,77.0,3
7039,127500000,3582,158780,Buin,villaseca/ruta5sur,5,3.0,126.0,132.0,1
7040,250000000,7024,311333,QuintaNormal,CasaEnVentaHuérfanos,5,2.0,109.0,285.0,2
7041,140000000,3934,174346,Maipú,santabelinda,5,3.0,110.0,110.0,1
7042,170000000,4777,211706,PuenteAlto,Av.Sancarlos(ag)/av.Conchaytoro,5,3.0,113.0,142.0,0
7043,158700000,4459,197634,Macul,ClaraSoloveraCortezYC61767/RamonCruzMontt,5,3.0,194.0,171.0,0
7044,320000000,8991,398506,SanMiguel,OctavaavenidaconGranAvenida,4,1.0,76.0,690.0,10
7045,128000000,3597,159402,Maipú,MesetaJapon,3,2.0,66.0,115.0,2
7046,640620000,18000,797783,Colina,!serecibenofertas¡/colina,5,5.0,350.0,1000.0,0
7047,427080000,12000,531856,LasCondes,Portallareina,3,2.0,133.0,242.0,2
7048,135242000,3800,168421,LaFlorida,NuestraSeñoradeLourdes,3,2.0,70.0,170.0,2
7049,551645000,15500,686980,Talagante,pasadolíneadeltren,3,4.0,268.0,5000.0,11
7050,180000000,5058,224159,LoPrado,VirgoconSagitario,3,1.0,108.0,187.0,0
7051,70000000,1967,87173,Colina,Perpendicularaag/llanquihue,2,2.0,81.0,123.0,0
7052,163714000,4600,203878,Maipú,Segundatransversal,3,3.0,131.0,90.0,3
7053,137733300,3870,171523,Maipú,Franciscofloresdelcampoag/c.Chillanviejo,3,3.0,66.0,118.0,0
7054,711444100,19990,885983,Colina,CaminodelAlgarroboconAvenidaChicureo,6,4.0,254.0,5595.0,0
7055,64773800,1820,80665,Melipilla,ManuelHumbertoRiveros,3,1.0,54.0,137.0,1
7056,59990000,1686,74707,Peñaflor,diegodevelasquez398,3,1.0,45.0,69.0,1
7057,551645000,15500,686980,Colina,chicureoorientepiedraroja,4,3.0,220.0,550.0,2
7058,65000000,1826,80946,PuenteAlto,Getsemaniponienteag-61422/eyzaguirre,3,1.0,56.0,108.0,1
7059,63000000,1770,78456,SanBernardo,LoBlancoconSanFrancisco,3,1.0,50.0,118.0,3
7060,658415000,18500,819944,LasCondes,HernandodeMagallanes-AlonsoCamargo,4,4.0,245.0,480.0,3
7061,309633000,8700,385595,Buin,caminolaobra&ruta5sur,5,2.0,200.0,1440.0,0
7062,800775000,22500,997229,LaFlorida,Laflorida,8,2.0,229.0,5000.0,0
7063,379033500,10650,472022,LasCondes,PadreHurtadoAvenidaLasCondes(Referencial)SectorHospitalFach,5,3.0,149.0,187.0,2
7064,765185000,21500,952908,Vitacura,JoaquinCerda6300,4,4.0,256.0,510.0,2
7065,1218957500,34250,1518004,LoBarnechea,Preciosa/excelenteubicación/espectacularesterminaciones,5,5.0,385.0,1183.0,5
7066,64000000,1798,79701,Pudahuel,LosMares/LaEstrella,4,2.0,36.0,64.0,0
7067,63000000,1770,78456,Renca,Vendohermosacasa,3,1.0,109.0,109.0,1
7068,90000000,2529,112080,Pudahuel,Traiguen,3,1.0,47.0,100.0,1
7069,249130000,7000,310249,Huechuraba,PedroFontova,4,3.0,120.0,210.0,4
7070,95000000,2669,118306,Pudahuel,federicoerrazuriz/Pudahuel5dormitorios,5,1.0,125.0,100.0,1
7071,85000000,2388,105853,LoEspejo,Avlaferiayc55346/avmexico,4,1.0,66.0,102.0,1
7072,68000000,1911,84682,PuenteAlto,C.Labalanzanu60237/av.Sancarlos,3,1.0,62.0,61.0,1
7073,288279000,8100,359002,PadreHurtado,Condominiovelerodos,3,3.0,124.0,300.0,4
7074,265181090,7451,330238,Peñalolén,LosAromos,5,4.0,180.0,200.0,2
7075,330987000,9300,412188,Santiago,GeneralBulnes/Alameda,4,3.0,230.0,220.0,1
7076,120721280,3392,150338,SanBernardo,martinrobledo300,4,2.0,115.0,115.0,2
7077,167379770,4703,208443,LaFlorida,manutaraesquinapuertovaras,3,2.0,85.0,170.0,3
7078,125000000,3512,155666,LaPintana,VicenteLlanosconSanFrancisco,3,3.0,125.0,112.0,0
7079,640620000,18000,797783,Ñuñoa,Ñuñoa,5,5.0,177.0,315.0,3
7080,134530200,3780,167534,PuenteAlto,Juandiosmalebrancongabrielaponiente,3,3.0,70.0,93.0,2
7081,192186000,5400,239335,Buin,Valdiviadepaine,3,2.0,90.0,402.0,0
7082,193609600,5440,241108,ElBosque,Alejandroguzmán&EleuterioRamírez,6,2.0,158.0,425.0,0
7083,516055000,14500,642659,Vitacura,Vitacura,4,4.0,124.0,210.0,2
7084,88000000,2473,109589,PuenteAlto,Lagolanalhue/Riocallecalle,3,1.0,64.0,150.0,1
7085,157307800,4420,195900,PuenteAlto,loshualos2672,3,2.0,65.0,199.0,0
7086,245571000,6900,305817,LaReina,Egaña/lareina,2,2.0,91.0,140.0,0
7087,120000000,3372,149440,Peñalolén,MetroLasTorres/VillaSanLuisdeMacul,4,2.0,120.0,200.0,2
7088,494701000,13900,616066,LasCondes,JuandeAustria/Bilbao,3,2.0,134.0,210.0,0
7089,1309712000,36800,1631024,LoBarnechea,GolfdeManquehue,7,4.0,509.0,1276.0,4
7090,345223000,9700,429917,LaFlorida,Vivooulet,4,3.0,156.0,319.0,0
7091,205000000,5760,255293,PuenteAlto,Condominiomiradordelahacienda,4,3.0,250.0,250.0,2
7092,130000000,3653,161893,Huechuraba,SalvadorAllendeYC58389/ElBosquedeSantiago,2,1.0,155.0,330.0,1
7093,455552000,12800,567313,LoBarnechea,Lascondes-sanjosedelasierra,6,4.0,166.0,173.0,0
7094,936017000,26300,1165650,Providencia,Campusorienteuc,6,5.0,343.0,583.0,3
7095,115000000,3231,143213,PedroAguirreCerda,clubhipico&lagocalafquen,5,2.0,120.0,135.0,0
7096,423165100,11890,526980,LaReina,¡oportunidad!/thegrangeschool,3,1.0,100.0,600.0,4
7097,73000000,2051,90909,ElBosque,Juanx/piox,4,2.0,180.0,135.0,1
7098,351629200,9880,437894,LasCondes,MetroEscuelaMilitar,3,2.0,112.0,81.0,1
7099,96093000,2700,119667,Santiago,Longavi1528,3,1.0,55.0,75.0,1
7100,850601000,23900,1059279,LoBarnechea,Condominio/golfdemanquehue,5,3.0,250.0,600.0,3
7101,106990000,3006,133238,Maipú,elpesebre&chilechico,4,2.0,128.0,124.0,1
7102,419962000,11800,522991,Peñalolén,CondominioVistaCordillera,4,3.0,168.0,257.0,2
7103,250000000,7024,311333,Melipilla,Sanjosedemelipilla,6,4.0,340.0,5500.0,3
7104,99652000,2800,124100,LaFlorida,pasajecolipan,3,1.0,100.0,90.0,1
7105,540968000,15200,673684,LoBarnechea,ParqueLosQuillayes/panorámicasur,4,3.0,180.0,216.0,0
7106,205710200,5780,256177,Macul,Altomacul,3,2.0,76.0,88.0,0
7107,398000000,11183,495641,LasCondes,FlorencioBarrios/PlazaLolco,4,2.0,84.0,251.0,2
7108,65000000,1826,80946,Lampa,Manuelmontt/medialunalampa/colegiolampa,3,2.0,54.0,294.0,2
7109,112144090,3151,139656,SanJoaquín,LiraconSantaElena3dorm1bañoestacionamiento,3,1.0,64.0,176.0,0
7110,70000000,1967,87173,PuenteAlto,Av.Diegoportalesag/av.Mexico,3,1.0,48.0,90.0,0
7111,373695000,10500,465374,Colina,SanFrancisco,6,4.0,370.0,5000.0,6
7112,871955000,24500,1085872,Vitacura,Jardíndeleste/alianzafrancesa,4,5.0,282.0,450.0,4
7113,69990000,1967,87161,SanBernardo,Mauriciorugendas&SalvadorDali,3,2.0,94.0,60.0,0
7114,192008050,5395,239113,LaCisterna,Lacisterna,4,1.0,130.0,130.0,0
7115,338105000,9500,421052,Independencia,CarlosHurtadoentreAvIndependenciayGuanaco,3,3.0,184.0,400.0,7
7116,78000000,2192,97136,Maipú,JoseManuelBorgoño3214,3,2.0,72.0,90.0,1
7117,103000000,2894,128269,Pudahuel,Chañarcillo9067,4,1.0,164.0,300.0,1
7118,658415000,18500,819944,LoBarnechea,ElHuinganal,5,5.0,277.0,1007.0,6
7119,460000000,12925,572852,QuintaNormal,ComandanteChacon/SamuelIzquierdo,6,6.0,341.0,606.0,0
7120,110000000,3091,136986,Maipú,Casa2PisosenLosPortalesdeSta.Ana,3,2.0,72.0,120.0,0
7121,658415000,18500,819944,LasCondes,Vaticano/flandes,3,2.0,177.0,177.0,4
7122,763405500,21450,950692,LoBarnechea,caminodelalaguna/caminodeloslotos,7,5.0,240.0,600.0,1
7123,100000000,2810,124533,Maipú,Longitudinal/gustavoeiffel,4,1.0,65.0,90.0,0
7124,818570000,23000,1019390,LasCondes,IsabelLaCatólica/PuertodePalos,7,6.0,280.0,580.0,3
7125,99652000,2800,124100,ElBosque,AraucoYC61387/Nancagua,4,2.0,138.0,78.0,0
7126,361594400,10160,450304,LasCondes,puntadeleste,4,2.0,110.0,258.0,2
7127,270000000,7586,336239,QuintaNormal,Tadeovargas/metroblanqueado,4,2.0,217.0,415.0,0
7128,160000000,4496,199253,Conchalí,CardenalCaro/Rupango,6,2.0,170.0,220.0,0
7129,75000000,2107,93400,LaGranja,Ramadilla9129,3,1.0,74.0,81.0,2
7130,836365000,23500,1041550,LasCondes,HernandodeMagallanes/MartíndeZamora,4,3.0,244.0,445.0,1
7131,338105000,9500,421052,LaReina,Simonbolivar,4,2.0,110.0,180.0,2
7132,220000000,6182,273973,Recoleta,OportunidaddeInversión!Apasosdemetro.GranTerreno,5,3.0,152.0,300.0,0
7133,104000000,2922,129514,Maipú,CuatroPonienteconFranciscoPizarro,4,2.0,70.0,128.0,2
7134,1565960000,44000,1950137,LoBarnechea,PaseodeAlcala10538,3,7.0,630.0,1690.0,4
7135,359459000,10100,447645,Peñalolén,HaciendaMacul//ElEstero,4,3.0,130.0,275.0,2
7136,209981000,5900,261496,Maipú,LuisGandarillasconprimeratransversal,5,3.0,130.0,240.0,1
7137,100000000,2810,124533,Maipú,Casade1PisoenConjuntoPehuén,3,2.0,83.0,152.0,0
7138,140000000,3934,174346,Independencia,Av.Independenciaag/palermo,3,1.0,77.0,154.0,2
7139,209981000,5900,261496,Huechuraba,BertaCorrea2010,3,3.0,95.0,120.0,2
7140,53000000,1489,66002,PuenteAlto,Elboton/vallecentral,3,1.0,110.0,80.0,2
7141,138445100,3890,172410,LoPrado,GeneralÓscarYC61366/JuandeFuca,9,2.0,90.0,160.0,1
7142,1618633200,45480,2015733,LoBarnechea,Avpaseopieandino/panoramicanorteysur,4,4.0,358.0,628.0,1
7143,135000000,3793,168120,SanBernardo,SantaFilomena,3,2.0,180.0,120.0,1
7144,105000000,2950,130760,CerroNavia,LoDuarte/18deMarzo,3,1.0,218.0,218.0,0
7145,249130000,7000,310249,LaFlorida,Santaraquel/trinidad/lasgardenias,3,2.0,214.0,405.0,0
7146,175000000,4917,217933,Quilicura,C.Torosag/loseuropeos,3,3.0,101.0,144.0,1
7147,120000000,3372,149440,IsladeMaipo,Piscinamunicipal-viñateillery,4,2.0,140.0,280.0,2
7148,66000000,1854,82192,Renca,AvdaEsmeralda,3,1.0,67.0,100.0,1
7149,782980000,22000,975068,LaReina,Simonbolivar/vicenteperezrosales/echeñique,4,3.0,300.0,485.0,2
7150,68000000,1911,84682,PuenteAlto,Av.JuanitaconCalleBelén,3,2.0,60.0,87.0,1
7151,55500000,1559,69116,PuenteAlto,CanalJardínAlto/Mahuidanche,2,1.0,52.0,71.0,0
7152,925340000,26000,1152354,SanBernardo,Sanbernardo,10,3.0,600.0,3270.0,0
7153,444875000,12500,554016,Peñalolén,LasPerdices/FaldeodeLasPircas,4,4.0,140.0,368.0,2
7154,173000000,4861,215442,SanBernardo,SanBernardo,5,2.0,182.0,495.0,3
7155,200000000,5620,249066,ElBosque,Propiedadde800m2.ElBosque,5,3.0,412.0,800.0,0
7156,266569100,7490,331967,Huechuraba,pedrofontovanorte/elsauce,3,3.0,140.0,250.0,1
7157,220000000,6182,273973,LaFlorida,WalkerMartinez/LasMercedes,6,3.0,208.0,213.0,0
7158,350000000,9834,435866,Independencia,Antoniojacobovial,6,3.0,300.0,300.0,0
7159,309633000,8700,385595,Pudahuel,Casanueva3d3bcondominiociudaddelosvalles,3,3.0,118.0,235.0,2
7160,155000000,4355,193026,Maipú,AvenidaSurconPadreHurtado,3,1.0,100.0,150.0,0
7161,298956000,8400,372299,Colina,Lindacasadentrodecondominio,3,3.0,118.0,373.0,3
7162,192186000,5400,239335,Peñalolén,CasacercanaalaRotondaQuilinenPeñalolen,3,2.0,75.0,144.0,2
7163,516055000,14500,642659,LoBarnechea,Arrayan,4,3.0,160.0,1800.0,2
7164,427080000,12000,531856,LaReina,Vicenteperezrosalescolegioandree/condominio-piscinacalossivavildosola,4,3.0,220.0,250.0,0
7165,711444100,19990,885983,Colina,PoloManquehue,5,5.0,404.0,5595.0,22
7166,258027500,7250,321329,LaFlorida,Paraguay/rojasmagallanes,4,3.0,155.0,270.0,0
7167,266925000,7500,332410,Huechuraba,pedrofontovanorte/elsauce,3,3.0,140.0,250.0,1
7168,209000000,5872,260274,Cerrillos,Cristobalcolonconloslirios,6,3.0,183.0,282.0,3
7169,560542500,15750,698060,Colina,Av.Chamisero/ColegioDunalastair,4,3.0,220.0,831.0,0
7170,204642500,5750,254847,Pudahuel,av.delcanal3000,4,4.0,106.0,200.0,2
7171,597912000,16800,744598,LasCondes,CorreaCortezGonzalo,3,2.0,128.0,128.0,2
7172,124000000,3484,154421,Talagante,Sistemasolar/bernardoohiggins/sodimac,3,3.0,112.0,120.0,2
7173,273402380,7682,340476,Providencia,Caupolicán/MiguelClaro,3,2.0,95.0,110.0,0
7174,1708320000,48000,2127422,LoBarnechea,ValleEscondido.CaminoLosRefugiosdelArrayan,6,6.0,800.0,2574.0,6
7175,530291000,14900,660387,Recoleta,PeruconValdivieso,8,4.0,294.0,1040.0,5
7176,155000000,4355,193026,Peñaflor,Av.MirafloresYC61706/RodolfoTheiler,3,2.0,57.0,211.0,0
7177,90000000,2529,112080,SanBernardo,elolivo,2,1.0,76.0,162.0,0
7178,889750000,25000,1108032,Vitacura,ManquehueNorte,5,4.0,219.0,627.0,5
7179,390778200,10980,486648,LasCondes,Colon,4,3.0,153.0,230.0,0
7180,130971200,3680,163102,Talagante,FranciscoLeyton/DomingoPeralta,5,2.0,139.0,279.0,0
7181,818570000,23000,1019390,LoBarnechea,CaminodelChin,4,4.0,260.0,650.0,2
7182,95000000,2669,118306,PuenteAlto,Islathasos,3,1.0,70.0,80.0,0
7183,775862000,21800,966204,LoBarnechea,Avladehesa/clubmedico,5,3.0,220.0,700.0,3
7184,200000000,5620,249066,Peñalolén,ElParrón4520,4,3.0,109.0,236.0,2
7185,605030000,17000,753462,Providencia,Pedrodevaldivia/avelcerro,5,3.0,177.0,466.0,1
7186,320310000,9000,398892,Ñuñoa,Bremen/EstrellaSolitaria,4,2.0,115.0,172.0,3
7187,82000000,2304,102117,PuenteAlto,AminutosdelMetroyCentrodePuenteAlto,2,1.0,5278.0,8154.0,1
7188,75000000,2107,93400,SanBernardo,LaCampiñadeNos,2,1.0,50.0,90.0,0
7189,5836,0,7,LaFlorida,Bacteriológico10883,3,2.0,127.0,300.0,2
7190,85000000,2388,105853,Pudahuel,lasbodegas,3,2.0,70.0,84.0,1
7191,150000000,4215,186800,LoBarnechea,Pasaje1,3,1.0,82.0,189.0,0
7192,672651000,18900,837672,LaReina,Amplioterrenoencasafamiliarenlareina,3,2.0,140.0,750.0,2
7193,2085,0,3,Talagante,FranciscoMandiola104,2,1.0,80.0,160.0,2
7194,139600000,3922,173848,SanBernardo,Santafilomena,3,3.0,90.0,160.0,2
7195,600000000,16859,747198,QuintaNormal,Avcarrascal/radal,3,1.0,80.0,300.0,0
7196,96093000,2700,119667,Buin,CarlosAbarcaRiquelmeYC56482/CaminoBuinMaipo,2,2.0,52.0,99.0,0
7197,1174470000,33000,1462603,Vitacura,Lashualtatas/av.Vitacura,4,3.0,231.0,800.0,0
7198,77000000,2164,95890,PuenteAlto,Av.Elperal/losjardines,2,1.0,59.0,72.0,1
7199,320310000,9000,398892,Huechuraba,Losdatilescercanoapedrofontova,3,4.0,130.0,230.0,0
7200,160000000,4496,199253,Maipú,CasaMaipu.LasTorresconlasParcelas,7,3.0,195.0,199.0,2
7201,672615410,18899,837628,LoBarnechea,Conradoriosgallardos/n,6,4.0,263.0,500.0,4
7202,446654500,12550,556232,Providencia,PedrodeValdiviaNorte/LosConquistadores,4,3.0,122.0,172.0,0
7203,92000000,2585,114570,PuenteAlto,ClaudioArrau3696,6,2.0,177.0,288.0,1
7204,658415000,18500,819944,Ñuñoa,ñuñoa,4,4.0,195.0,300.0,0
7205,150000000,4215,186800,PuenteAlto,Nuevatobalaba1600,3,3.0,80.0,120.0,2
7206,120000000,3372,149440,QuintaNormal,Mercedesmarinag-61537/embajadorgomez,4,2.0,80.0,75.0,0
7207,130000000,3653,161893,Santiago,Av.LosCerrillos639,3,1.0,120000.0,300000.0,2
7208,130000000,3653,161893,SanBernardo,VolcanCarranag/CerroCatedral,4,3.0,110.0,120.0,1
7209,120000000,3372,149440,SanBernardo,metrocuatropinos,4,3.0,147.0,90.0,2
7210,1174470000,33000,1462603,Vitacura,PanoramicaSur11345,6,5.0,479.0,1083.0,4
7211,562322000,15800,700276,LasCondes,Avda.LasCondes/LasTranqueras/EstadioIsrraelita,3,3.0,143.0,498.0,4
7212,871955000,24500,1085872,LasCondes,Quinchamali/AvenidaDelMonte,4,4.0,320.0,1028.0,3
7213,420000000,11801,523039,Ñuñoa,Casa2PisosapasosdeEstaciónMetroPríncipedeGales,5,4.0,245.0,295.0,1
7214,302515000,8500,376731,Providencia,CasaconlocalcomercialBarrioBellavista/MetroSalvador/¨apasosCerroSanCristóbal,5,4.0,216.0,226.0,1
7215,622825000,17500,775623,LasCondes,MonjasInglesas/LosDomínicos/Granterreno,6,4.0,360.0,561.0,0
7216,497904100,13990,620055,LaReina,Countryclub,5,3.0,240.0,400.0,0
7217,1103290000,31000,1373960,LaReina,CarlosSilvaVildosola,6,5.0,1100.0,1100.0,4
7218,137900000,3875,171731,Maipú,LasNaciones,4,2.0,110.0,152.0,0
7219,130000000,3653,161893,Maipú,Leonor,3,2.0,94.0,154.0,2
7220,70000000,1967,87173,Colina,PabloNeruda/Fernandoalegria,4,1.0,102.0,102.0,1
7221,266426740,7486,331789,Santiago,RogelioUgarte/SantaElvira,8,2.0,263.0,263.0,0
7222,1423600000,40000,1772852,LoBarnechea,CaminolaTagua/LoBarnechea,6,3.0,500.0,980.0,4
7223,83000000,2332,103362,SanBernardo,RositaRenard/NatalioBerman,3,2.0,80.0,120.0,0
7224,585000000,16437,728518,Colina,Chicureo-Chamisero,6,2.0,235.0,550.0,0
7225,170000000,4777,211706,LaFlorida,Libertad/SalvadorSanFuentes/27V.M,4,2.0,127.0,370.0,0
7226,220000000,6182,273973,QuintaNormal,hostos1376,5,2.0,210.0,410.0,4
7227,480465000,13500,598337,LaReina,Reinavictorias/n,3,2.0,187.0,290.0,2
7228,398252100,11190,495955,Colina,SantaElena.Colina,3,4.0,138.0,438.0,2
7229,90000000,2529,112080,Pudahuel,LaEstrella/Av.LagunaSur,3,1.0,74.0,83.0,1
7230,1014315000,28500,1263157,Peñalolén,Elembalse,3,3.0,187.0,2800.0,4
7231,758067000,21300,944044,LasCondes,CaminodelasFlores/FranciscoBulnesCorrea,5,5.0,255.0,544.0,0
7232,110329000,3100,137396,LaGranja,Avcardenalraulsilvahenriquezag/sangregorio,2,1.0,80.0,240.0,1
7233,743831000,20900,926315,LasCondes,Condominio,4,4.0,239.0,1130.0,3
7234,246176030,6917,306570,QuintaNormal,Av.Carrascalag/PedroGildeCastro,4,2.0,190.0,145.0,0
7235,638840500,17950,795567,LoBarnechea,Sectorpieandino,2,1.0,226.0,229.0,0
7236,350000000,9834,435866,SanMiguel,ChiloeconLlico,3,2.0,174.0,440.0,3
7237,546306500,15350,680332,LoBarnechea,CaminoelChinconElHuinganal,5,4.0,165.0,320.0,2
7238,110000000,3091,136986,Pudahuel,LaEstrellaYC60389/ElAnillo,5,1.0,128.0,100.0,0
7239,711444100,19990,885983,Colina,CaminodelAlgarroboconAvenidaChicureo,6,4.0,254.0,5595.0,0
7240,889750000,25000,1108032,LasCondes,LasCondes,5,5.0,252.0,446.0,3
7241,1032145590,29001,1285362,LoBarnechea,Losnogales,5,5.0,300.0,790.0,5
7242,60000000,1686,74720,SanBernardo,LoBlancoconSantaMercedes,3,2.0,60.0,100.0,2
7243,658450590,18501,819988,LasCondes,Vaticano,3,2.0,167.0,10.0,2
7244,307497600,8640,382936,LoBarnechea,Losrobles,3,1.0,75.0,188.0,2
7245,130000000,3653,161893,PedroAguirreCerda,ComunaPedroPedroAguirreCerdaVillaDávila,3,2.0,105.0,171.0,3
7246,694005000,19500,864265,LasCondes,LasCondes,6,4.0,241.0,400.0,3
7247,1138880000,32000,1418281,Vitacura,SantaMariaDeManquehue,4,3.0,380.0,1016.0,2
7248,140580500,3950,175069,Maipú,CalleSantaNidia,6,4.0,100.0,160.0,0
7249,795436500,22350,990581,LoBarnechea,Excelentecasasectorhuinganalginogirardi-caminodelpregon,3,3.0,185.0,703.0,4
7250,150000000,4215,186800,PuenteAlto,Pje.Quiringe4623,3,2.0,78.0,166.0,1
7251,140000000,3934,174346,Conchalí,Rupanco5556,6,2.0,142.0,280.0,1
7252,97500000,2740,121420,PuenteAlto,Ortiga4528,2,1.0,75.0,144.0,2
7253,150000000,4215,186800,QuintaNormal,NuevaExtremadura4400,5,2.0,150.0,180.0,0
7254,128000000,3597,159402,Macul,RoqueEstebanScarpaStraboni2329,4,2.0,87.0,171.0,2
7255,159000000,4468,198007,Independencia,BrigadierCarlosGarrido1718,4,2.0,99.0,160000.0,1
7256,145000000,4074,180573,PuenteAlto,Placilla1106,4,3.0,148.0,123.0,2
7257,450000000,12644,560399,LasCondes,CarlosAlvarado,4,3.0,125.0,250.0,3
7258,95000000,2669,118306,Quilicura,PiedraRoja065,2,2.0,69.0,80.0,1
7259,60000000,1686,74720,Santiago,AnitaFresno,2,1.0,70.0,100.0,1
7260,95000000,2669,118306,QuintaNormal,SantaGenoveva,4,1.0,80.0,103.0,0
7261,155000000,4355,193026,Maipú,JuanVarela4025,4,3.0,139.0,110.0,2
7262,100000000,2810,124533,SanBernardo,MarinaOrtizdeGaete,4,1.0,78.0,169.0,2
7263,56500000,1588,70361,SanBernardo,SanBernardo1299,4,1.0,130.0,79.0,1
7264,266925000,7500,332410,Buin,JorgeValdesPerez3139,3,3.0,138.0,240.0,2
7265,85000000,2388,105853,Maipú,CardenalJoséMaríaCaro,5,2.0,114.0,120.0,0
7266,10990,0,14,Colina,Fundosanjorge,5,4.0,220.0,5000.0,4
7267,125000000,3512,155666,EstaciónCentral,Gloria471,3,1.0,80.0,200.0,1
7268,79900000,2245,99502,Melipilla,RegidorRamónNoguera299,3,1.0,65.0,101.0,2
7269,291838000,8200,363435,PuenteAlto,HaciendaelPeñón,3,3.0,320.0,140.0,2
7270,130000000,3653,161893,Lampa,LosHalcones1947,3,2.0,65.0,194.0,2
7271,106485280,2992,132609,LaGranja,VascodeGama,3,2.0,84.0,126.0,2
7272,498260000,14000,620498,Peñalolén,LosRobles,4,2.0,132.0,424.0,2
7273,369602150,10385,460277,Peñalolén,Elsolar,5,4.0,163.0,350.0,4
